name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.app.name,spark.executor.id,spark.submit.deployMode,spark.master,spark.app.id,description
sql,1552939497814,365841924,45,false,0,select input.c1 from input where input.c1 < -0.9,351115016,error,"",14726908,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939498356,437130826,46,false,0,select input.c1 from input where input.c1 < -0.9,428358160,error,"",8772666,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939499032,250598388,47,false,0,select input.c1 from input where input.c1 < -0.9,237556544,error,"",13041844,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939499490,135254221,48,false,0,select input.c1 from input where input.c1 < -0.9,119361896,error,"",15892325,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939501581,264840984,49,false,0,select input.c1 from input where input.c1 < -0.9,244198060,error,"",20642924,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939502325,227018636,50,false,0,select input.c1 from input where input.c1 < -0.9,211046976,error,"",15971660,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939503024,230895710,51,false,0,select input.c1 from input where input.c1 < -0.9,210614407,error,"",20281303,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939503724,100444657,52,false,0,select input.c1 from input where input.c1 < -0.9,89793987,error,"",10650670,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939504106,103924661,53,false,0,select input.c1 from input where input.c1 < -0.9,94737530,error,"",9187131,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939504442,247958557,54,false,0,select input.c1 from input where input.c1 < -0.9,239389400,error,"",8569157,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
