name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.app.name,spark.executor.id,spark.submit.deployMode,spark.master,spark.app.id,description
sql,1552939745253,146986717,58,false,0,select input.c1 from input where input.c1 < -0.9,135061786,error,"",11924931,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939745525,114538558,59,false,0,select input.c1 from input where input.c1 < -0.9,106440754,error,"",8097804,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939745764,179088524,60,false,0,select input.c1 from input where input.c1 < -0.9,158869187,error,"",20219337,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939746091,291444326,61,false,0,select input.c1 from input where input.c1 < -0.9,247413594,error,"",44030732,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939746681,181864413,62,false,0,select input.c1 from input where input.c1 < -0.9,172611449,error,"",9252964,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939747019,123394940,63,false,0,select input.c1 from input where input.c1 < -0.9,103792482,error,"",19602458,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939747296,206334743,64,false,0,select input.c1 from input where input.c1 < -0.9,184837598,error,"",21497145,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939747668,110850398,65,false,0,select input.c1 from input where input.c1 < -0.9,102147024,error,"",8703374,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939747986,230735392,66,false,0,select input.c1 from input where input.c1 < -0.9,191396086,error,"",39339306,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939748601,105061541,67,false,0,select input.c1 from input where input.c1 < -0.9,96958212,error,"",8103329,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939748952,221351699,68,false,0,select input.c1 from input where input.c1 < -0.9,175309902,error,"",46041797,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939749395,141630936,69,false,0,select input.c1 from input where input.c1 < -0.9,131877219,error,"",9753717,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939749722,147435489,70,false,0,select input.c1 from input where input.c1 < -0.9,137572633,error,"",9862856,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939750017,126193656,71,false,0,select input.c1 from input where input.c1 < -0.9,118096722,error,"",8096934,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939750383,142121280,72,false,0,select input.c1 from input where input.c1 < -0.9,129178960,error,"",12942320,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939750807,124606747,73,false,0,select input.c1 from input where input.c1 < -0.9,114692516,error,"",9914231,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939751078,186980599,74,false,0,select input.c1 from input where input.c1 < -0.9,175760770,error,"",11219829,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939751424,117456664,75,false,0,select input.c1 from input where input.c1 < -0.9,109889881,error,"",7566783,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939751655,113828990,76,false,0,select input.c1 from input where input.c1 < -0.9,101959761,error,"",11869229,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939751897,190152304,77,false,0,select input.c1 from input where input.c1 < -0.9,170706811,error,"",19445493,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939752446,82452548,78,false,0,select input.c1 from input where input.c1 < -0.9,75927811,error,"",6524737,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939752622,155218321,79,false,0,select input.c1 from input where input.c1 < -0.9,130372033,error,"",24846288,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939753055,119433574,80,false,0,select input.c1 from input where input.c1 < -0.9,105363655,error,"",14069919,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939753354,101113479,81,false,0,select input.c1 from input where input.c1 < -0.9,95518622,error,"",5594857,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939753589,191380857,82,false,0,select input.c1 from input where input.c1 < -0.9,165568220,error,"",25812637,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939754005,233354659,83,false,0,select input.c1 from input where input.c1 < -0.9,223077669,error,"",10276990,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939754409,193178108,84,false,0,select input.c1 from input where input.c1 < -0.9,185431636,error,"",7746472,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939754792,166588522,85,false,0,select input.c1 from input where input.c1 < -0.9,148039047,error,"",18549475,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939755418,121124760,86,false,0,select input.c1 from input where input.c1 < -0.9,112173561,error,"",8951199,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939755700,118342048,87,false,0,select input.c1 from input where input.c1 < -0.9,99088326,error,"",19253722,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939755945,256311730,88,false,0,select input.c1 from input where input.c1 < -0.9,241123890,error,"",15187840,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939756482,95352221,89,false,0,select input.c1 from input where input.c1 < -0.9,76556365,error,"",18795856,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939756713,123835543,90,false,0,select input.c1 from input where input.c1 < -0.9,107719741,error,"",16115802,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939756949,111336546,91,false,0,select input.c1 from input where input.c1 < -0.9,102447729,error,"",8888817,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939757199,174132049,92,false,0,select input.c1 from input where input.c1 < -0.9,164148956,error,"",9983093,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939757506,172766797,93,false,0,select input.c1 from input where input.c1 < -0.9,131272089,error,"",41494708,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939757972,107685432,94,false,0,select input.c1 from input where input.c1 < -0.9,98182154,error,"",9503278,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939758196,131415612,95,false,0,select input.c1 from input where input.c1 < -0.9,112321428,error,"",19094184,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939758505,114945541,96,false,0,select input.c1 from input where input.c1 < -0.9,106500553,error,"",8444988,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939758795,116993753,97,false,0,select input.c1 from input where input.c1 < -0.9,109051402,error,"",7942351,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939759037,149435754,98,false,0,select input.c1 from input where input.c1 < -0.9,129591326,error,"",19844428,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
sql,1552939759433,164875009,99,false,0,select input.c1 from input where input.c1 < -0.9,157382385,error,"",7492624,/tmp/spark-bench-test/kmeans-data.parquet,"",spark-master,44457,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,spark://spark-master:7077,app-20190318200803-0001,Read data from data source
